what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231818576194
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231818601926
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ResourceNavigator,1231818609457
opened,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1231818609787
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1231818610357
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231818624813
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231818637622
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1231818637922
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1231818639683
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231818645888
opened,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1231818698692
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1231818699029
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231818701069
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1231818719038
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1231818719553
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1231818722298
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1231818722711
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1231818723694
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1231818726066
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231818730761
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231818768799
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1231818771495
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1231818775935
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231818800102
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231818804261
