what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1231868630625
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231868633510
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231868639861
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231868641295
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231868649214
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231868672504
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231868723103
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231868723613
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231868725090
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1231868728986
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1231868739943
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1231868742890
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1231868752002
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1231868757075
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1231868757917
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1231868765583
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1231868772859
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1231868773149
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1231868773583
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1231868773801
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1231868774003
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1231868780150
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1231868780514
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1231868781029
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1231868781224
