what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1231818807666
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1231818812830
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1231818814158
closed,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1231818814209
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1231818827701
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1231818832177
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1231818833412
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1231818835523
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1231818837575
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1231818863938
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1231818867957
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1231818873317
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231818883149
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231818940197
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231818941203
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231824785013
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231824788081
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231824804356
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231824814790
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231824819801
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1231824822792
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1231824829471
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1231824848201
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1231824850406
opened,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1231824861268
