what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1232087977193
closed,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1232087977218
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ResourceNavigator,1232087980230
closed,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1232087980312
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1232088012834
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232088030433
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232088088415
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232088388687
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232089999100
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ResourceNavigator,1232090001075
opened,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1232090005635
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1232090006321
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1232090017949
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232090021632
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232090022095
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1232090022767
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232090023890
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232090033024
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232090033324
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232090035320
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232090043001
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232090208275
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildProject,1232090212237
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232090227207
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232090367867
