what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.navigator,3.3.101.M20080827-0800,org.eclipse.ui.navigator,1232181675757
started,bundle,org.eclipse.ui.net,1.0.0.I20080605,org.eclipse.ui.net,1232181675757
started,bundle,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views,1232181675758
started,bundle,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,org.eclipse.ui.workbench,1232181675765
started,bundle,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.workbench.texteditor,1232181675768
started,bundle,org.eclipse.update.configurator,3.2.201.R34x_v20080819,org.eclipse.update.configurator,1232181675768
started,bundle,org.eclipse.update.core,3.2.201.R34x_v20080714,org.eclipse.update.core,1232181675772
started,bundle,org.eclipse.update.scheduler,3.2.100.v20080404,org.eclipse.update.scheduler,1232181675773
started,bundle,org.eclipse.cdt.core,5.0.1.200809120802,org.eclipse.cdt.core,1232181675773
started,bundle,org.eclipse.cdt.debug.core,5.0.1.200809120802,org.eclipse.cdt.debug.core,1232181675774
started,bundle,org.eclipse.cdt.debug.ui,5.0.1.200809120802,org.eclipse.cdt.debug.ui,1232181675774
started,bundle,org.eclipse.cdt.make.core,5.0.1.200809120802,org.eclipse.cdt.make.core,1232181675775
started,bundle,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.ui,1232181675777
started,bundle,org.eclipse.cdt.managedbuilder.core,5.0.1.200809120802,org.eclipse.cdt.managedbuilder.core,1232181675778
started,bundle,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui,1232181675778
started,bundle,org.eclipse.epp.usagedata.gathering,1.0.1.R200809220400,org.eclipse.epp.usagedata.gathering,1232181675779
started,bundle,org.eclipse.epp.usagedata.recording,1.0.1.R200809220400,org.eclipse.epp.usagedata.recording,1232181676253
started,bundle,org.eclipse.team.cvs.core,3.3.101.r34x_20080827,org.eclipse.team.cvs.core,1232181676254
started,bundle,org.eclipse.team.cvs.ui,3.3.100.I20080604,org.eclipse.team.cvs.ui,1232181676256
started,bundle,org.eclipse.mylyn.bugzilla.core,3.0.3.v20081015-1500-e3x,org.eclipse.mylyn.bugzilla.core,1232181676257
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.0.3.v20081015-1500-e3x,org.eclipse.mylyn.bugzilla.ui,1232181676258
started,bundle,org.eclipse.mylyn.commons.net,3.0.3.v20081015-1500-e3x,org.eclipse.mylyn.commons.net,1232181676258
started,bundle,org.eclipse.mylyn.commons.ui,3.0.3.v20081015-1500-e3x,org.eclipse.mylyn.commons.ui,1232181676260
started,bundle,org.eclipse.mylyn.compatibility,3.0.3.v20081015-1500-e3x,org.eclipse.mylyn.compatibility,1232181676260
started,bundle,org.eclipse.mylyn.context.core,3.0.3.v20081015-1500-e3x,org.eclipse.mylyn.context.core,1232181676262
