what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildProject,1232094930859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232094954654
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232094990940
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232095000863
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232095003189
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232095019708
opened,view,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.views.SearchView,1232095021174
activated,view,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.views.SearchView,1232095021312
executed,command,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.openSearchDialog,1232095022764
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232095022891
opened,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1232095028381
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1232095028722
activated,view,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.views.SearchView,1232095032702
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1232095035393
activated,view,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.views.SearchView,1232095036401
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1232095037361
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232095041907
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232095143573
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232095146901
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232095147469
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ResourceNavigator,1232095152130
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildProject,1232095155159
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232095158015
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232095167526
activated,view,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.views.SearchView,1232095167662
