what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231763732601
opened,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ResourceNavigator,1231763751774
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ResourceNavigator,1231763751979
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.views.showView,1231763751984
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231763762030
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231763772429
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1231763779275
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ResourceNavigator,1231763783028
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231763785285
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231763793372
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231763797517
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1231763798343
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231763803690
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231763809769
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231763814661
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231763816289
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231763837233
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231763845655
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1231763846218
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231763849213
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231763853912
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231763864976
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231763869678
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1231763870408
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231763873835
