what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231766334795
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231766347433
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1231766444116
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ResourceNavigator,1231766446590
started,bundle,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search,1231766447958
opened,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1231766450928
started,bundle,org.eclipse.cdt.debug.core,5.0.1.200809120802,org.eclipse.cdt.debug.core,1231766452500
started,bundle,org.eclipse.cdt.debug.ui,5.0.1.200809120802,org.eclipse.cdt.debug.ui,1231766452540
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1231766452606
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ResourceNavigator,1231766461132
closed,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1231766461182
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231766469643
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231766479794
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231766482227
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231766486541
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1231766492931
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring,1231766494868
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231766495875
executed,command,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring.commands.deleteResources,1231766498223
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231766498707
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildProject,1231766506238
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1231766510773
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231766522446
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231766535315
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231766536766
