what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231767167724
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1231767177022
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.properties,1231767184486
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231767184975
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildProject,1231767187798
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231767201495
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231767242694
opened,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1231767244242
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1231767245342
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231767258374
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231767307572
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231767313465
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231767316602
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231767324650
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231767365028
opened,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1231767369045
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1231767369448
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1231767372783
closed,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1231767372800
opened,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1231767378196
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1231767378710
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231767383045
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231767394745
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ResourceNavigator,1231767413645
opened,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1231767417272
